Series,Nt,Nv,Nh,Lambdal,Lambdah,LambdalMin,LambdalMax,LambdahMin,LambdahMax,Delta,Kappa,Nu,M0,Sigma,T,Mean,StandardDeviation,Kurtosis,KolmogorovSmirnov,Hurst,GPH,ADF,GARCH,Hill,Objective,RunTime
MidPrice,1,1,10,20.0,15.0,5.0,40.0,5.0,40.0,0.09,3.5,2.0,10000.0,0.01,3600000,-2.6730231157229644e-6,6.586423456845951e-5,364.14053037170896,0.4870488431093865,0.7281737091655618,0.472121012902739,-72.46056811117067,1.0114870750514064,2.0273303701493877,785.3834387915018,52.83705186843872
MicroPrice,1,1,10,20.0,15.0,5.0,40.0,5.0,40.0,0.09,3.5,2.0,10000.0,0.01,3600000,-3.7829744210524117e-6,0.0003441647811216438,924.0952803871929,0.4608820882835019,0.5538978245808559,0.43913770552513937,-91.84208524975051,1.0063856494893957,0.6402349444021114,6450.149033243964,52.83709692955017
MidPrice,1,1,10,20.0,15.0,5.0,40.0,5.0,40.0,0.09,3.5,2.0,10000.0,0.2575,3600000,-9.16885462524283e-7,6.355296126570431e-5,926.6610299875274,0.4941152030374251,0.5618102087745407,0.7235182229735679,-78.41015097851275,1.0271725343390117,1.424533453261873,493.1410291905317,44.951777935028076
MicroPrice,1,1,10,20.0,15.0,5.0,40.0,5.0,40.0,0.09,3.5,2.0,10000.0,0.2575,3600000,-1.6765027244936526e-6,0.00022952576870069498,363.5329542457796,0.46203605891364385,0.48755116547308247,0.6270565652981946,-65.30531453369197,0.95,0.6559904005556441,7754.087256627662,44.95182490348816
MidPrice,1,1,10,20.0,15.0,5.0,40.0,5.0,40.0,0.09,3.5,2.0,10000.0,0.505,3600000,7.427254065088956e-5,0.0007132131985099502,38.51077584706103,0.40090937535948873,0.6474908038676719,0.3151878119317447,-62.51568150471723,1.0163550190128352,0.8880197177702929,150110.41775128464,42.0304000377655
MicroPrice,1,1,10,20.0,15.0,5.0,40.0,5.0,40.0,0.09,3.5,2.0,10000.0,0.505,3600000,7.38796697751518e-5,0.0035333445029994614,25.954091125362417,0.3911640451780863,0.3933853715779219,0.4043325434323469,-68.85262799946032,0.9832887356171349,0.6624142000375023,241960.82100701914,42.0304479598999
MidPrice,1,1,10,20.0,15.0,5.0,40.0,5.0,40.0,0.09,3.5,2.0,10000.0,0.7525,3600000,-0.00012103079577781075,0.0030241694898997303,191.77988115668873,0.4846584597458337,0.6305702520328539,0.5326412105497536,-60.34280830578753,0.9627154869181577,-0.020203256415195478,486237.24489201634,43.27107810974121
MicroPrice,1,1,10,20.0,15.0,5.0,40.0,5.0,40.0,0.09,3.5,2.0,10000.0,0.7525,3600000,-0.00012098751882899105,0.021453107517929698,224.77525670914116,0.45067695208994424,0.40419388855160676,0.49597677285173314,-75.25165041422699,1.0148688312061063,0.09956306920475583,5.909877988644276e6,43.27112698554993
MidPrice,1,1,10,20.0,15.0,5.0,40.0,5.0,40.0,0.09,3.5,2.0,10000.0,1.0,3600000,1.6965919724311322e-5,0.0004876908056382236,75.40562471684504,0.4584967365292833,0.6650502859401065,0.4134230111961044,-64.41165135019082,1.0216371363423173,0.36310618174282644,9840.68779260121,41.30656099319458
MicroPrice,1,1,10,20.0,15.0,5.0,40.0,5.0,40.0,0.09,3.5,2.0,10000.0,1.0,3600000,1.7132544804350875e-5,0.002451340421126488,94.80199923321247,0.4399088176684548,0.38875328516563507,0.6510772608452133,-72.57773143233055,1.0046288144798872,0.19094582280038072,44528.61521492409,41.30660891532898
MidPrice,1,1,10,20.0,15.0,5.0,40.0,5.0,40.0,0.09,3.5,2.7,10000.0,0.01,3600000,-5.440136641546222e-7,7.326051638545278e-5,368.54564848314095,0.4859608834160417,0.558204725922906,0.510083502360453,-63.92404078538062,1.0155655405973933,1.6122679193195966,540.8842417822202,40.867623805999756
MicroPrice,1,1,10,20.0,15.0,5.0,40.0,5.0,40.0,0.09,3.5,2.7,10000.0,0.01,3600000,-2.747132708643546e-6,0.000246346695053713,457.7705879929272,0.4638363179463898,0.6378777798201654,0.43840720188086346,-73.71437046021845,0.949999999993126,0.6520767352813683,7885.450954362631,40.86767101287842
MidPrice,1,1,10,20.0,15.0,5.0,40.0,5.0,40.0,0.09,3.5,2.7,10000.0,0.2575,3600000,-3.074193931712383e-6,9.27632090613457e-5,488.6856262991228,0.48793982843433487,0.8363819475317218,0.7047977055147828,-70.93107373037842,0.989019612679407,1.4048000042900763,1029.7460381538208,41.470942974090576
MicroPrice,1,1,10,20.0,15.0,5.0,40.0,5.0,40.0,0.09,3.5,2.7,10000.0,0.2575,3600000,-2.924843596796884e-6,0.00033921966835575977,219.51755494511136,0.46513069302902715,0.6629363038892893,0.49750787052410667,-79.53617150380163,0.978853680875654,0.5245423399465796,6935.1090211074725,41.47099208831787
MidPrice,1,1,10,20.0,15.0,5.0,40.0,5.0,40.0,0.09,3.5,2.7,10000.0,0.505,3600000,1.8906112182202646e-5,0.00031219888310440993,170.12629254322337,0.45555856300988734,0.7227519052227699,0.775018071389887,-66.97179877438805,1.0516089833149638,0.6285262711254062,10886.312051742267,41.98920392990112
MicroPrice,1,1,10,20.0,15.0,5.0,40.0,5.0,40.0,0.09,3.5,2.7,10000.0,0.505,3600000,1.7822209326401854e-5,0.0014743260687209588,349.5444451713334,0.4441078047651673,0.36405221830131845,0.660029906830888,-66.10753660819745,0.9499999999959827,0.37754703863353306,15808.762725704191,41.98925304412842
MidPrice,1,1,10,20.0,15.0,5.0,40.0,5.0,40.0,0.09,3.5,2.7,10000.0,0.7525,3600000,-0.0001783980594931047,0.003225514011573686,146.85137765840787,0.4504631007271055,0.6709764647644775,0.5201148555604005,-58.32794473424355,1.0271000480181318,0.07497702594326701,945270.4526567482,39.68608093261719
MicroPrice,1,1,10,20.0,15.0,5.0,40.0,5.0,40.0,0.09,3.5,2.7,10000.0,0.7525,3600000,-0.00018087626035019811,0.018449525741743716,284.5880279514167,0.4024879509696337,0.39502970013800837,0.4382741123602506,-77.57528695974086,1.0359878870978572,0.356936603996315,4.865410179443735e6,39.686129093170166
MidPrice,1,1,10,20.0,15.0,5.0,40.0,5.0,40.0,0.09,3.5,2.7,10000.0,1.0,3600000,-0.0001237800279502247,0.001842123580371371,117.0644230847087,0.4585914715121826,0.5768124266283285,0.4629163247834754,-60.69628105620941,1.0029051744874624,0.33112111242152387,436034.7460429344,38.007158041000366
MicroPrice,1,1,10,20.0,15.0,5.0,40.0,5.0,40.0,0.09,3.5,2.7,10000.0,1.0,3600000,-0.00012682728268572174,0.009983188890228561,152.1393982773633,0.4080913005362364,0.46533503509412605,0.6938520518447239,-66.55662047140133,1.0286075016307468,0.12674401197567794,1.5011643823628316e6,38.007209062576294
MidPrice,1,1,10,20.0,15.0,5.0,40.0,5.0,40.0,0.09,3.5,3.4,10000.0,0.01,3600000,-1.411501215072308e-6,0.00011404675547584569,198.20372102671462,0.47027581766320226,0.5588821181273862,0.40992817291014605,-66.83457649972426,1.0033241309834893,1.2576207434811346,517.6216627783025,38.74008822441101
MicroPrice,1,1,10,20.0,15.0,5.0,40.0,5.0,40.0,0.09,3.5,3.4,10000.0,0.01,3600000,7.464376752382508e-8,0.0005786120455151771,246.4520869451279,0.4455364473509349,0.41468974515155316,0.5686070593985597,-71.48038632141574,1.0450385418914858,0.4000656141368884,4069.6796883200113,38.74012899398804
MidPrice,1,1,10,20.0,15.0,5.0,40.0,5.0,40.0,0.09,3.5,3.4,10000.0,0.2575,3600000,-1.077131347859504e-5,0.0001322968589828054,254.5838613538843,0.47965148772028066,1.035165822138004,0.4145923408684244,-58.07321462922162,0.9500104634456384,2.2443522427268605,3917.619640151309,37.33213710784912
MicroPrice,1,1,10,20.0,15.0,5.0,40.0,5.0,40.0,0.09,3.5,3.4,10000.0,0.2575,3600000,-1.1773347226014714e-5,0.0004359019548844578,382.69144815782346,0.4455766988822441,0.6502762041158766,0.5490793226248815,-62.27795009270388,1.056998950852459,0.6063642326335364,9935.298155612856,37.33218312263489
MidPrice,1,1,10,20.0,15.0,5.0,40.0,5.0,40.0,0.09,3.5,3.4,10000.0,0.505,3600000,6.688586803707309e-6,9.816775222434927e-5,286.9279156306244,0.47144615526821754,0.8764195869228688,0.6211861853711863,-68.94897345861376,0.9760834455920042,1.0381162563627884,2422.854439085666,40.71080493927002
MicroPrice,1,1,10,20.0,15.0,5.0,40.0,5.0,40.0,0.09,3.5,3.4,10000.0,0.505,3600000,5.305126371330494e-6,0.0003907444377634881,350.30334222694665,0.45216974740166904,0.6800687706018342,0.706867892849763,-64.43361326308549,0.9906071640140831,0.5041558431900109,6622.626076871437,40.71085786819458
MidPrice,1,1,10,20.0,15.0,5.0,40.0,5.0,40.0,0.09,3.5,3.4,10000.0,0.7525,3600000,-3.4514348153487746e-6,7.706699934611859e-5,354.5470414134684,0.4743238539693034,0.6799122634468472,0.2562079467016877,-55.642500649252256,1.0214992094832631,2.2025418244417616,898.6802024033695,37.612431049346924
MicroPrice,1,1,10,20.0,15.0,5.0,40.0,5.0,40.0,0.09,3.5,3.4,10000.0,0.7525,3600000,-1.2899635123451474e-6,0.0003172910259045226,498.74170286846197,0.44539098071769845,0.47832840931882303,0.5990323983105371,-69.82150250052591,0.9837676635365499,0.7615468343127675,6135.383336196005,37.61247801780701
MidPrice,1,1,10,20.0,15.0,5.0,40.0,5.0,40.0,0.09,3.5,3.4,10000.0,1.0,3600000,-3.875001870683496e-6,0.00010837446020312602,669.8283286520583,0.47443074976499994,0.6221883946044308,0.35908938537154683,-85.2393356864841,1.0050964490032719,1.9806175339054908,812.0426757887424,39.894225120544434
MicroPrice,1,1,10,20.0,15.0,5.0,40.0,5.0,40.0,0.09,3.5,3.4,10000.0,1.0,3600000,-5.535070292223205e-6,0.0003814398143759548,645.4812873242746,0.4434220127218137,0.4677041856123465,0.29747974969001906,-72.38630933429458,0.9829914210776766,0.6145158043305442,6784.582920589007,39.894275188446045
MidPrice,1,1,10,20.0,15.0,5.0,40.0,5.0,40.0,0.09,3.5,4.1,10000.0,0.01,3600000,-1.7922869893731986e-6,0.0003253842434562139,195.35597773010076,0.46180046101112904,0.35239394925505596,0.6545549842974657,-64.62502550561301,1.0537667046461412,0.6746020050730209,1359.7740796160635,39.70785093307495
MicroPrice,1,1,10,20.0,15.0,5.0,40.0,5.0,40.0,0.09,3.5,4.1,10000.0,0.01,3600000,-3.0611823341853622e-6,0.001160315734195279,146.72481215774533,0.44375998760670204,0.39069297266193254,0.5762389201138608,-69.17759787966325,0.972588735866347,0.2620125060766231,5314.32816962878,39.70789694786072
MidPrice,1,1,10,20.0,15.0,5.0,40.0,5.0,40.0,0.09,3.5,4.1,10000.0,0.2575,3600000,2.400592103231051e-6,5.990328447823115e-5,804.7180501964846,0.4676040469139259,0.4813731941366062,0.3166267019942954,-58.18102386140493,1.0006148055442157,1.9503767054620964,764.0392096789958,38.82537388801575
MicroPrice,1,1,10,20.0,15.0,5.0,40.0,5.0,40.0,0.09,3.5,4.1,10000.0,0.2575,3600000,2.0964150380181177e-6,0.0001648947939866509,529.164928064348,0.4494692091508978,0.4853213893566935,0.27553813983563297,-57.07857116265984,0.9500000003203488,0.7126912529546332,8590.409347725472,38.82542395591736
MidPrice,1,1,10,20.0,15.0,5.0,40.0,5.0,40.0,0.09,3.5,4.1,10000.0,0.505,3600000,3.361975038432116e-6,6.638179448970857e-5,175.326158863332,0.45617679877469497,0.6038312041239103,0.3266879076092628,-74.09105266325369,1.0120311483039093,1.3175204279501427,744.1898646140073,37.76493501663208
MicroPrice,1,1,10,20.0,15.0,5.0,40.0,5.0,40.0,0.09,3.5,4.1,10000.0,0.505,3600000,3.978964017148863e-6,0.00020179574252304362,269.50200215839635,0.43609411943251886,0.4646687889296152,0.41063632839017394,-75.46787946208782,1.2264570811029503,0.6320520452588446,7994.13311150325,37.764986991882324
MidPrice,1,1,10,20.0,15.0,5.0,40.0,5.0,40.0,0.09,3.5,4.1,10000.0,0.7525,3600000,-5.309086783682095e-6,0.00011015083360544987,130.6265059338118,0.4684635086560261,0.745608484217737,0.5525501329798757,-65.96269225146803,1.0345308529253616,1.3126007332377716,1284.2633340827829,38.67266893386841
MicroPrice,1,1,10,20.0,15.0,5.0,40.0,5.0,40.0,0.09,3.5,4.1,10000.0,0.7525,3600000,-4.9113818703095395e-6,0.00045700221644833026,243.36417728525922,0.4367164857593357,0.5723944409382438,0.5493726823423205,-73.05021117053361,1.0033643081963814,0.46640758732963444,6088.8432450865075,38.67271685600281
MidPrice,1,1,10,20.0,15.0,5.0,40.0,5.0,40.0,0.09,3.5,4.1,10000.0,1.0,3600000,-1.2997347400382715e-6,7.010228894088459e-5,586.9898575827737,0.4858672155126645,0.6127070455344932,0.40949470481747485,-73.39758567949244,0.9500000002708157,1.5512026378806396,479.70636117715014,39.712575912475586
MicroPrice,1,1,10,20.0,15.0,5.0,40.0,5.0,40.0,0.09,3.5,4.1,10000.0,1.0,3600000,7.676460347708417e-7,0.0002735236082798969,254.451309534843,0.4548484813190387,0.5146227406098968,0.24120128214312087,-77.26054313968848,1.6652435570987167,0.6437369824631125,7459.423144134327,39.71262502670288
MidPrice,1,1,10,20.0,15.0,5.0,40.0,5.0,40.0,0.09,3.5,4.8,10000.0,0.01,3600000,-1.593350508468375e-6,5.5553007014550184e-5,317.55798983575005,0.4822908312863557,0.46422006156369033,0.3548630074491384,-61.398359118189106,1.0142009079190029,1.785527437839274,540.1153679244927,39.13500213623047
MicroPrice,1,1,10,20.0,15.0,5.0,40.0,5.0,40.0,0.09,3.5,4.8,10000.0,0.01,3600000,-1.183548794122099e-6,0.00016816171944196028,144.96968505215105,0.45732369761614805,0.4514150699903923,0.5215395714676565,-55.70856921167185,1.098057061720477,0.5434907950741283,9203.537029566467,39.135051012039185
MidPrice,1,1,10,20.0,15.0,5.0,40.0,5.0,40.0,0.09,3.5,4.8,10000.0,0.2575,3600000,0.00010602103703263681,0.0009812187455280454,129.6369620712902,0.42692371017024633,0.7422338386328204,0.7488348286569806,-59.66790383170454,1.0404418448573103,0.8845134255970487,307727.461088936,39.56719517707825
MicroPrice,1,1,10,20.0,15.0,5.0,40.0,5.0,40.0,0.09,3.5,4.8,10000.0,0.2575,3600000,0.00010616902086537645,0.0041684767438928925,92.75097476027749,0.4035170802755433,0.49974488092602654,0.5460419730577981,-67.36042680831316,1.020931122279373,0.7682047329102887,449090.38936907914,39.56724500656128
MidPrice,1,1,10,20.0,15.0,5.0,40.0,5.0,40.0,0.09,3.5,4.8,10000.0,0.505,3600000,-0.00021598770809319273,0.0024320578776687914,138.05732485944938,0.4610298851538638,0.7563319244139887,0.5767619998057791,-52.16714437807181,1.035785925013713,0.15190704978502367,1.2755886935249183e6,39.508517026901245
MicroPrice,1,1,10,20.0,15.0,5.0,40.0,5.0,40.0,0.09,3.5,4.8,10000.0,0.505,3600000,-0.0002212759439772517,0.013875681967551635,137.51796404982892,0.4043465067733911,0.48319309610815425,0.5469247785882537,-67.07845015506253,0.9926516415497432,0.06118942039582518,3.452501533387493e6,39.50856614112854
MidPrice,1,1,10,20.0,15.0,5.0,40.0,5.0,40.0,0.09,3.5,4.8,10000.0,0.7525,3600000,6.445394533648446e-6,9.584271281795148e-5,470.67804729317817,0.46386686518861436,0.7764112188478781,0.5087451692747132,-55.48173430963172,1.12749257297902,1.283368424244317,2090.0072843236308,37.723209857940674
MicroPrice,1,1,10,20.0,15.0,5.0,40.0,5.0,40.0,0.09,3.5,4.8,10000.0,0.7525,3600000,6.312762642138211e-6,0.00036247568090979764,350.2326672638761,0.44134128663022976,0.4903505794256224,0.7678216526617174,-65.23797678778242,1.0847466833937374,0.6967809539085196,6272.384234400422,37.723262786865234
MidPrice,1,1,10,20.0,15.0,5.0,40.0,5.0,40.0,0.09,3.5,4.8,10000.0,1.0,3600000,0.00023243877142748782,0.002493957013824478,128.29801205404004,0.4531082055225564,0.8286455256449482,0.560540357778368,-57.911728155967815,1.0269397361618506,0.3065011272578123,1.4933768893404524e6,40.82787799835205
MicroPrice,1,1,10,20.0,15.0,5.0,40.0,5.0,40.0,0.09,3.5,4.8,10000.0,1.0,3600000,0.000232830601504665,0.014763388725058271,192.6440716884204,0.45563166009896855,0.5718707176664475,0.7284101999243812,-63.698237627259665,0.9830239005990816,0.018999571347239428,4.026453908701599e6,40.82792901992798
MidPrice,1,1,10,20.0,15.0,5.0,40.0,5.0,40.0,0.13,1.5,2.0,10000.0,0.01,3600000,9.273234168169469e-8,0.000612299130814359,450.5052472427972,0.4695534404503386,0.4483772193757529,0.9856524660080817,-65.1546874744423,0.9750614307204291,0.9927251377137519,4513.564620821728,42.65010905265808
MicroPrice,1,1,10,20.0,15.0,5.0,40.0,5.0,40.0,0.13,1.5,2.0,10000.0,0.01,3600000,1.6206574211416397e-8,0.0019514089242799856,562.0088645118071,0.44493557133454653,0.41148563046591335,0.8069752487567928,-68.84399553672071,0.9733845845870509,0.48820130042555815,20306.035549864493,42.65015697479248
MidPrice,1,1,10,20.0,15.0,5.0,40.0,5.0,40.0,0.13,1.5,2.0,10000.0,0.2575,3600000,2.5659856904524954e-5,0.00033875265708087566,859.2633515539987,0.4471344354953379,0.745261220119663,0.22525232605433188,-57.47729885730276,1.069580972863938,0.6604018237684879,18562.84932351366,39.889122009277344
MicroPrice,1,1,10,20.0,15.0,5.0,40.0,5.0,40.0,0.13,1.5,2.0,10000.0,0.2575,3600000,2.9326158482778133e-5,0.0009527494498106726,1417.623147463667,0.41195061596846755,0.5258159365794685,0.21186185333603158,-67.60679980744884,1.1862771178736204,0.5863363035515288,23748.229701538297,39.88917016983032
MidPrice,1,1,10,20.0,15.0,5.0,40.0,5.0,40.0,0.13,1.5,2.0,10000.0,0.505,3600000,2.0195331881852054e-5,0.0002647006739340044,703.731199200231,0.46055575495037193,0.7132724013113967,0.23500709309484666,-65.46353414395662,1.1223006786346184,0.5964092371571674,11490.30896823288,41.00374722480774
MicroPrice,1,1,10,20.0,15.0,5.0,40.0,5.0,40.0,0.13,1.5,2.0,10000.0,0.505,3600000,1.7464358878232186e-5,0.0006223022068445934,441.7729256147674,0.44127966191217766,0.5962045019166122,0.5150245246831615,-63.140343242317684,0.9379225405875501,0.4091589560043473,10999.246981235117,41.00379514694214
MidPrice,1,1,10,20.0,15.0,5.0,40.0,5.0,40.0,0.13,1.5,2.0,10000.0,0.7525,3600000,-0.00015329598211894353,0.01373947759518074,1489.9818736229174,0.4889065975794744,0.5320311797275252,0.3780980527175297,-64.49372437013785,1.0306876453373013,0.17837096517161488,2.992287039433152e6,42.74086403846741
MicroPrice,1,1,10,20.0,15.0,5.0,40.0,5.0,40.0,0.13,1.5,2.0,10000.0,0.7525,3600000,-0.00015503454703415904,0.01238428663596735,934.7925289447282,0.45582538579031145,0.524343563293232,0.515938975840116,-50.819477329384235,0.981753582409249,0.37110175204269175,2.3496284564910177e6,42.74091100692749
MidPrice,1,1,10,20.0,15.0,5.0,40.0,5.0,40.0,0.13,1.5,2.0,10000.0,1.0,3600000,0.00025027886673787775,0.0032237429192544546,159.6557875866532,0.4379113426006568,0.8054920303976159,0.5172379545965099,-64.96599521524182,1.1006057743902162,0.39146056097458587,1.776279577303025e6,40.51888084411621
MicroPrice,1,1,10,20.0,15.0,5.0,40.0,5.0,40.0,0.13,1.5,2.0,10000.0,1.0,3600000,0.00025059190662938695,0.00851710190112599,131.74651398713777,0.4258976598811856,0.6230353966032836,0.2896195335500016,-66.67125039879934,1.2084198103932708,0.18078028308969807,2.4419597647923473e6,40.518932819366455
MidPrice,1,1,10,20.0,15.0,5.0,40.0,5.0,40.0,0.13,1.5,2.7,10000.0,0.01,3600000,4.6634514615447926e-5,0.0022077601314665586,1317.4917199145536,0.4979173232149465,0.5853734091384823,0.2660185083504785,-65.78996727772841,0.953928594754559,0.1815244368342085,114609.67400608532,41.54499697685242
MicroPrice,1,1,10,20.0,15.0,5.0,40.0,5.0,40.0,0.13,1.5,2.7,10000.0,0.01,3600000,4.486081038639713e-5,0.0063978546682309815,1012.5177658224585,0.48212327573977265,0.6005204618385075,0.20586252548101844,-80.52899531954064,0.9751557320934116,0.5515833078876273,473446.2826391467,41.54505896568298
MidPrice,1,1,10,20.0,15.0,5.0,40.0,5.0,40.0,0.13,1.5,2.7,10000.0,0.2575,3600000,3.071813720778763e-5,0.0016874131201360181,160.0817763674806,0.4419001044592832,0.5761970092006687,0.3670737219847871,-65.94604213876254,0.9500000329842591,0.35297449431683403,57903.940650013144,38.92395901679993
MicroPrice,1,1,10,20.0,15.0,5.0,40.0,5.0,40.0,0.13,1.5,2.7,10000.0,0.2575,3600000,2.9743359233235284e-5,0.004005197311541474,116.0097392576228,0.4252483665526904,0.48940940214885575,0.4790388899605855,-67.57631300199874,0.9499999999970528,0.25188494248376275,159419.6447516083,38.92400622367859
MidPrice,1,1,10,20.0,15.0,5.0,40.0,5.0,40.0,0.13,1.5,2.7,10000.0,0.505,3600000,1.961087770682445e-6,0.00038935825671428207,427.5793474119734,0.46235346024944934,0.6702092266763089,0.47855085934274183,-64.24095326397538,1.1395339809164653,0.5528096007566883,1837.2578120724563,40.87086892127991
MicroPrice,1,1,10,20.0,15.0,5.0,40.0,5.0,40.0,0.13,1.5,2.7,10000.0,0.505,3600000,1.3170701934868928e-6,0.0009212892316491748,261.20984363197397,0.4408267670282849,0.5878080267542636,0.3695280760718148,-74.2142146807975,1.1175315768462348,0.3009875355020818,4025.911557799812,40.870919942855835
MidPrice,1,1,10,20.0,15.0,5.0,40.0,5.0,40.0,0.13,1.5,2.7,10000.0,0.7525,3600000,0.00024211402625225266,0.0030229012910304226,83.81012307092804,0.4244300281046049,0.7279879427585155,0.6161261416690008,-60.98265810216178,0.9921012481856569,0.2070619154313352,1.648687654307817e6,38.972728967666626
MicroPrice,1,1,10,20.0,15.0,5.0,40.0,5.0,40.0,0.13,1.5,2.7,10000.0,0.7525,3600000,0.0002437125444401179,0.007527962509229757,62.082106031211126,0.4193865852510257,0.6255698862505359,0.5847212212840749,-69.0720347876749,0.9977913021723048,0.2336813743377161,2.1655135996857667e6,38.97438597679138
MidPrice,1,1,10,20.0,15.0,5.0,40.0,5.0,40.0,0.13,1.5,2.7,10000.0,1.0,3600000,3.6882718652146227e-6,0.00013070373130869052,658.2366693008894,0.4704252027481572,0.6893821543000302,0.3164971394227189,-90.88712978905892,0.9621661235755059,1.565512943318397,1184.4388635402215,40.430248975753784
