Nt,Nv,Nh,Lambdal,Lambdah,LambdalMin,LambdalMax,LambdahMin,LambdahMax,Delta,Kappa,Nu,M0,Sigma,T,Mean,StandardDeviation,Kurtosis,Hurst,GPH,ADF,GARCH,Hill
1,1,7,20.0,15.0,5.0,40.0,5.0,40.0,0.1,2.5,3.0,10000.0,0.55,3600000,-0.00013520191456608104,0.00625456803101171,586.0057979320421,0.574692151581851,0.6399648175398049,-59.726619916157304,1.0027155958939904,0.16043832731159471
1,1,7,20.0,15.0,5.0,40.0,5.0,40.0,0.1,2.5,3.0,10000.0,0.775,3600000,-0.00013520191456608104,0.00625456803101171,586.0057979320421,0.574692151581851,0.6399648175398049,-59.726619916157304,1.0027155958939904,0.16043832731159471
1,1,7,20.0,15.0,5.0,40.0,5.0,40.0,0.1,2.5,3.0,10000.0,1.0,3600000,-0.00013520191456608104,0.00625456803101171,586.0057979320421,0.574692151581851,0.6399648175398049,-59.726619916157304,1.0027155958939904,0.16043832731159471
1,1,7,20.0,15.0,5.0,40.0,5.0,40.0,0.1,3.0,2.0,10000.0,0.1,3600000,-0.00011514478427914253,0.0019572995590937375,250.68008527952372,0.8197970821270977,0.25051397982418744,-52.199918951783424,0.9446983084775472,0.12701636715494213
1,1,7,20.0,15.0,5.0,40.0,5.0,40.0,0.1,3.0,2.0,10000.0,0.325,3600000,-0.0001216335189440005,0.01804309445091071,357.92616156138087,0.5094611955585727,0.39717040353438626,-58.25140551794092,1.068774396142653,0.5550785241357667
1,1,7,20.0,15.0,5.0,40.0,5.0,40.0,0.1,3.0,2.0,10000.0,0.55,3600000,-0.0003249476689083397,0.00927390973888131,76.75041837299919,0.6326642798581971,0.21862960977352858,-52.484819594660195,1.0131201241429986,0.6810863313510753
1,1,7,20.0,15.0,5.0,40.0,5.0,40.0,0.1,3.0,2.0,10000.0,0.775,3600000,-0.000481800691031582,0.018286685385017643,223.811506015534,0.5372780953159216,0.3009540188379886,-56.67360204492652,0.9846090122748814,0.36910114850893605
1,1,7,20.0,15.0,5.0,40.0,5.0,40.0,0.1,3.0,2.0,10000.0,1.0,3600000,-0.0005951177557605659,0.014137071256334576,110.0849647329592,0.6336002656287084,0.4006924374789552,-53.27047522331795,0.979449967069403,0.45910966959474264
1,1,7,20.0,15.0,5.0,40.0,5.0,40.0,0.1,3.0,2.25,10000.0,0.1,3600000,-1.4207738895848881e-5,0.0043860295815748955,111.6102649086847,0.7307480938544335,0.5721438445410837,-53.54433030945449,1.0115447699570457,0.25465363689503917
1,1,7,20.0,15.0,5.0,40.0,5.0,40.0,0.1,3.0,2.25,10000.0,0.325,3600000,-0.000183275157711206,0.004776028297279702,68.7723850811029,0.682514104332323,0.4142382113200149,-52.53649221249053,0.9838976359328337,0.42581782141229435
1,1,7,20.0,15.0,5.0,40.0,5.0,40.0,0.1,3.0,2.25,10000.0,0.55,3600000,-0.0004982278197963899,0.01188081370684767,98.63972215491772,0.626029861676051,0.4347546310275589,-51.03205218866976,0.9760527573829689,0.3298200631863659
1,1,7,20.0,15.0,5.0,40.0,5.0,40.0,0.1,3.0,2.25,10000.0,0.775,3600000,-0.00041631345269184763,0.010276617376705731,142.98544754862806,0.5703513193656964,0.4724489862067441,-53.19700125256978,1.0048443736088295,0.2878182227773094
1,1,7,20.0,15.0,5.0,40.0,5.0,40.0,0.1,3.0,2.25,10000.0,1.0,3600000,-0.00041631345269184763,0.010276617376705731,142.98544754862806,0.5703513193656964,0.4724489862067441,-53.19700125256978,1.0048443736088295,0.2878182227773094
1,1,7,20.0,15.0,5.0,40.0,5.0,40.0,0.1,3.0,2.5,10000.0,0.1,3600000,-0.00021807105995500694,0.009034160792385712,199.62234524175398,0.6097412641739786,0.7768675245831249,-51.61052343582993,1.0054510587431607,0.16035334441610094
1,1,7,20.0,15.0,5.0,40.0,5.0,40.0,0.1,3.0,2.5,10000.0,0.325,3600000,-0.00020890363980686697,0.006976753501577513,389.70867597442486,0.6545251651714673,0.7376819581831903,-51.06454703600132,0.9724658123204857,0.1672507446230974
1,1,7,20.0,15.0,5.0,40.0,5.0,40.0,0.1,3.0,2.5,10000.0,0.55,3600000,-0.00020890363980686697,0.006976753501577513,389.70867597442486,0.6545251651714673,0.7376819581831903,-51.06454703600132,0.9724658123204857,0.1672507446230974
1,1,7,20.0,15.0,5.0,40.0,5.0,40.0,0.1,3.0,2.5,10000.0,0.775,3600000,-0.00020890363980686697,0.006976753501577513,389.70867597442486,0.6545251651714673,0.7376819581831903,-51.06454703600132,0.9724658123204857,0.1672507446230974
1,1,7,20.0,15.0,5.0,40.0,5.0,40.0,0.1,3.0,2.5,10000.0,1.0,3600000,-0.00020890363980686697,0.006976753501577513,389.70867597442486,0.6545251651714673,0.7376819581831903,-51.06454703600132,0.9724658123204857,0.1672507446230974
1,1,7,20.0,15.0,5.0,40.0,5.0,40.0,0.1,3.0,2.75,10000.0,0.1,3600000,-6.895265108430374e-5,0.0030202575465296637,54.90072933606928,0.6449722320968416,0.5003506505356395,-52.91806121892788,0.9380931041628681,0.2963739061037733
1,1,7,20.0,15.0,5.0,40.0,5.0,40.0,0.1,3.0,2.75,10000.0,0.325,3600000,-5.765235862965033e-5,0.0029207402444639506,182.98563462662426,0.6824177634021277,0.7123917341018869,-47.329564051027546,0.9500000180018588,0.07300237809816154
1,1,7,20.0,15.0,5.0,40.0,5.0,40.0,0.1,3.0,2.75,10000.0,0.55,3600000,-5.765235862965033e-5,0.0029207402444639506,182.98563462662426,0.6824177634021277,0.7123917341018869,-47.329564051027546,0.9500000180018588,0.07300237809816154
1,1,7,20.0,15.0,5.0,40.0,5.0,40.0,0.1,3.0,2.75,10000.0,0.775,3600000,-5.765235862965033e-5,0.0029207402444639506,182.98563462662426,0.6824177634021277,0.7123917341018869,-47.329564051027546,0.9500000180018588,0.07300237809816154
1,1,7,20.0,15.0,5.0,40.0,5.0,40.0,0.1,3.0,2.75,10000.0,1.0,3600000,-5.765235862965033e-5,0.0029207402444639506,182.98563462662426,0.6824177634021277,0.7123917341018869,-47.329564051027546,0.9500000180018588,0.07300237809816154
1,1,7,20.0,15.0,5.0,40.0,5.0,40.0,0.1,3.0,3.0,10000.0,0.1,3600000,5.4594229842870156e-6,0.0080720433131638,80.54249089063147,0.5775742291206688,0.5637762561141211,-55.54829471408645,0.9919688282019269,0.9197717130055745
1,1,7,20.0,15.0,5.0,40.0,5.0,40.0,0.1,3.0,3.0,10000.0,0.325,3600000,-9.607424291648187e-5,0.004283584868110876,469.2821782142484,0.6358837201268165,0.6625498343679294,-59.050762995340335,0.9019949581448616,0.04999679808320771
1,1,7,20.0,15.0,5.0,40.0,5.0,40.0,0.1,3.0,3.0,10000.0,0.55,3600000,-9.607424291648187e-5,0.004283584868110876,469.2821782142484,0.6358837201268165,0.6625498343679294,-59.050762995340335,0.9019949581448616,0.04999679808320771
1,1,7,20.0,15.0,5.0,40.0,5.0,40.0,0.1,3.0,3.0,10000.0,0.775,3600000,-9.607424291648187e-5,0.004283584868110876,469.2821782142484,0.6358837201268165,0.6625498343679294,-59.050762995340335,0.9019949581448616,0.04999679808320771
1,1,7,20.0,15.0,5.0,40.0,5.0,40.0,0.1,3.0,3.0,10000.0,1.0,3600000,-9.607424291648187e-5,0.004283584868110876,469.2821782142484,0.6358837201268165,0.6625498343679294,-59.050762995340335,0.9019949581448616,0.04999679808320771
1,1,9,20.0,15.0,5.0,40.0,5.0,40.0,0.01,1.0,2.0,10000.0,0.1,3600000,-7.38782582256791e-5,0.0052072973897755925,755.2830421328457,0.5759290248480939,1.1658122363191548,-58.25172917821127,0.929093466492804,0.01923764190631192
1,1,9,20.0,15.0,5.0,40.0,5.0,40.0,0.01,1.0,2.0,10000.0,0.325,3600000,-8.263213422124839e-5,0.004656232310316634,518.7231663083106,0.6001017368619355,0.772862089235867,-54.155549675810896,0.8853535161303259,0.10871127111461933
1,1,9,20.0,15.0,5.0,40.0,5.0,40.0,0.01,1.0,2.0,10000.0,0.55,3600000,4.6685084414855786e-5,0.004354196402172643,657.4835108704107,0.5531510871203903,0.360665107458657,-56.95165638679274,0.9376819833575737,-0.03298064650798241
1,1,9,20.0,15.0,5.0,40.0,5.0,40.0,0.01,1.0,2.0,10000.0,0.775,3600000,0.00018103915030039181,0.007122686908418231,1002.1642551268451,0.6506070342009035,0.3651566651038474,-61.821954099840816,1.040810978763392,-0.040223676787196384
1,1,9,20.0,15.0,5.0,40.0,5.0,40.0,0.01,1.0,2.0,10000.0,1.0,3600000,-0.0001538194049599049,0.007208652284258436,712.6589643898144,0.6214570089591253,0.7592800338086514,-56.27028306851342,0.9766655168113058,0.07661971568326496
1,1,9,20.0,15.0,5.0,40.0,5.0,40.0,0.01,1.0,2.25,10000.0,0.1,3600000,-6.038226153873583e-5,0.003908141339602818,735.627474619024,0.5982256923062339,0.973844018508157,-55.75919446184492,0.9569618935774151,0.18500651868750806
1,1,9,20.0,15.0,5.0,40.0,5.0,40.0,0.01,1.0,2.25,10000.0,0.325,3600000,-2.580292778324857e-5,0.01597208487238067,362.22545900332017,0.4404851046053148,0.25241081561670536,-53.110398429853035,1.4122357038708182,0.2677208046479427
1,1,9,20.0,15.0,5.0,40.0,5.0,40.0,0.01,1.0,2.25,10000.0,0.55,3600000,3.4777530878315886e-5,0.0035742978776738426,444.01245977745623,0.7279089436628606,0.5330727590431569,-66.83802669288112,0.9143299194914037,0.10925252603365325
1,1,9,20.0,15.0,5.0,40.0,5.0,40.0,0.01,1.0,2.25,10000.0,0.775,3600000,5.5079241180072535e-5,0.006047549033806585,1680.4311220056993,0.6510481511917134,0.469472974148201,-61.06489445135758,1.0113562236217208,-0.003823936488847541
1,1,9,20.0,15.0,5.0,40.0,5.0,40.0,0.01,1.0,2.25,10000.0,1.0,3600000,-6.292249506287179e-5,0.01040384537385676,560.4691022765714,0.571841115458207,0.4740573438319213,-52.34000804748723,1.0038707835536487,0.2085158965308771
1,1,9,20.0,15.0,5.0,40.0,5.0,40.0,0.01,1.0,2.5,10000.0,0.1,3600000,-3.476121819725467e-5,0.003830322491904769,850.1144995041627,0.4186086555055545,0.9521581173283722,-57.139137735073945,1.0558167646487429,0.3505740058767137
1,1,9,20.0,15.0,5.0,40.0,5.0,40.0,0.01,1.0,2.5,10000.0,0.325,3600000,0.00036777891174800617,0.04410191036372222,2209.672069753836,0.5298704058442675,0.1686995159984143,-92.72291723731949,1.0340435792250378,0.09183055314024087
1,1,9,20.0,15.0,5.0,40.0,5.0,40.0,0.01,1.0,2.5,10000.0,0.55,3600000,3.3341066161560174e-6,0.007508816787735401,344.08237501034966,0.5731571561763663,0.5549673676517455,-69.36058847942762,1.4178657693473302,0.2250876503705778
1,1,9,20.0,15.0,5.0,40.0,5.0,40.0,0.01,1.0,2.5,10000.0,0.775,3600000,6.308097141396641e-5,0.005285587248161625,1423.7795504102687,0.6654493188421721,0.4771135055000097,-62.73600896484286,1.1035952290198634,0.008186031180533493
1,1,9,20.0,15.0,5.0,40.0,5.0,40.0,0.01,1.0,2.5,10000.0,1.0,3600000,6.00775156565777e-6,0.00859688094124715,563.5202053297929,0.5318103418214869,0.569893213160067,-53.6771774381759,0.9499999999003081,0.12419649645109969
1,1,9,20.0,15.0,5.0,40.0,5.0,40.0,0.01,1.0,2.75,10000.0,0.1,3600000,-9.087838661859339e-5,0.005090069335032828,699.8542462398046,0.5780162980329262,0.8546477293043812,-55.44899037135265,0.8994905275912402,0.3200095831194851
1,1,9,20.0,15.0,5.0,40.0,5.0,40.0,0.01,1.0,2.75,10000.0,0.325,3600000,-8.032816209651918e-5,0.002289704442286951,1153.1755043792414,0.7376798081145982,0.5755975989326167,-55.37052600063587,1.1272721359962383,0.21869406391400256
1,1,9,20.0,15.0,5.0,40.0,5.0,40.0,0.01,1.0,2.75,10000.0,0.55,3600000,0.00023922416618647182,0.017818622850847798,1763.3090000197653,0.5722677353241754,0.3076371493083015,-68.6270519023515,0.9861430135421869,0.06086147814981862
1,1,9,20.0,15.0,5.0,40.0,5.0,40.0,0.01,1.0,2.75,10000.0,0.775,3600000,4.252829443807433e-5,0.004146495162019279,283.65340150856935,0.5364152084557694,0.5008774138440047,-59.56138228839527,0.9801772300780272,-0.14400724638270218
1,1,9,20.0,15.0,5.0,40.0,5.0,40.0,0.01,1.0,2.75,10000.0,1.0,3600000,-6.621542162962451e-5,0.0032737559513212784,703.1141417435582,0.5840768443100806,0.8819083991061729,-53.18180270098395,0.9467969108257599,0.5487332138265676
1,1,9,20.0,15.0,5.0,40.0,5.0,40.0,0.01,1.0,3.0,10000.0,0.1,3600000,-9.965676425023941e-5,0.005392211902584925,721.2697339890419,0.6022229696332706,0.8356616646123078,-55.62172060189611,0.9801440583265316,0.19304946027362252
1,1,9,20.0,15.0,5.0,40.0,5.0,40.0,0.01,1.0,3.0,10000.0,0.325,3600000,-7.563213528229055e-5,0.0021351771036713183,1161.813784790442,0.734829923364945,0.5540881571458386,-55.69937951384747,0.9554414287199849,0.2887155971908712
1,1,9,20.0,15.0,5.0,40.0,5.0,40.0,0.01,1.0,3.0,10000.0,0.55,3600000,2.8178322381180172e-5,0.0037863646496329416,265.7371467295164,0.5986689759963937,0.544648961939947,-61.487487846339924,0.9924632292356382,0.2041289759785048
1,1,9,20.0,15.0,5.0,40.0,5.0,40.0,0.01,1.0,3.0,10000.0,0.775,3600000,5.1756915639231174e-5,0.00898842010475698,1196.8034501122113,0.48578332764196985,0.3361168659940817,-68.7950711109973,1.1528199476645031,0.07184902527562848
1,1,9,20.0,15.0,5.0,40.0,5.0,40.0,0.01,1.0,3.0,10000.0,1.0,3600000,-5.3327367062197904e-5,0.002578370008779904,714.2727275988065,0.5738379784323471,0.9022669760154659,-53.56471296659389,0.9298296701801105,0.43855819208429353
1,1,9,20.0,15.0,5.0,40.0,5.0,40.0,0.01,1.5,2.0,10000.0,0.1,3600000,0.00014817038902899832,0.018299935939216867,558.8815766910169,0.5005570633969819,0.376348140233883,-62.074442545650044,0.9630325264119548,0.01285240964867926
1,1,9,20.0,15.0,5.0,40.0,5.0,40.0,0.01,1.5,2.0,10000.0,0.325,3600000,7.386147755470641e-5,0.006517331985643081,695.3056384912809,0.5129759155220245,0.38548787258422007,-63.60151750259361,1.1537781463521806,0.020572799381585506
1,1,9,20.0,15.0,5.0,40.0,5.0,40.0,0.01,1.5,2.0,10000.0,0.55,3600000,8.142683798081382e-5,0.010109100447322803,436.1825474008151,0.5471611616476207,0.3841979727262999,-61.68073182697612,0.9504288737259199,0.006366026932009768
1,1,9,20.0,15.0,5.0,40.0,5.0,40.0,0.01,1.5,2.0,10000.0,0.775,3600000,0.00012738007360548563,0.01029633277016568,907.259180804361,0.5528592232875549,0.37037007373232383,-63.556767358381975,0.9046409519443221,0.013147924058279614
1,1,9,20.0,15.0,5.0,40.0,5.0,40.0,0.01,1.5,2.0,10000.0,1.0,3600000,2.6376014338632386e-5,0.006719223003286947,734.5955172736368,0.5230139275518142,0.35640076617222816,-62.919334696207535,0.9789504222855557,0.026621962231892147
1,1,9,20.0,15.0,5.0,40.0,5.0,40.0,0.01,1.5,2.25,10000.0,0.1,3600000,0.00012085156521788954,0.009106715332906455,1062.0686018156707,0.5465929794376535,0.3649676880705285,-64.17397772864355,0.98389184245451,0.022925978093129525
1,1,9,20.0,15.0,5.0,40.0,5.0,40.0,0.01,1.5,2.25,10000.0,0.325,3600000,-5.4196367328921675e-6,0.0003803514368788861,369.8424471521082,0.559368146524921,0.4266573491148791,-57.491376911402135,0.9500000066664965,0.9331562880559415
1,1,9,20.0,15.0,5.0,40.0,5.0,40.0,0.01,1.5,2.25,10000.0,0.55,3600000,-9.118737545067993e-6,0.002767588981398012,365.3592627673876,0.5625878652151832,0.6884938230032466,-61.137000834499325,1.1208764323789653,0.2595799146944825
1,1,9,20.0,15.0,5.0,40.0,5.0,40.0,0.01,1.5,2.25,10000.0,0.775,3600000,6.714985648952529e-6,0.006468512077456996,487.0803611971495,0.5173335621795874,0.39818314066146576,-61.441524939353705,0.9115950626197814,0.029884449370514536
1,1,9,20.0,15.0,5.0,40.0,5.0,40.0,0.01,1.5,2.25,10000.0,1.0,3600000,1.0231390603186769e-5,0.004192702587834122,1272.514234026201,0.6277688284009516,0.599258914887345,-61.438238997984755,0.9923986367192771,0.154187403685738
1,1,9,20.0,15.0,5.0,40.0,5.0,40.0,0.01,1.5,2.5,10000.0,0.1,3600000,-2.8361709438749132e-6,0.0006398830076453751,80.47637648943237,0.49683152761087296,0.5181197957672292,-53.33967696817873,1.0539513431649243,0.4924685129593332
1,1,9,20.0,15.0,5.0,40.0,5.0,40.0,0.01,1.5,2.5,10000.0,0.325,3600000,-5.803673870575996e-6,0.0003072828874151261,266.97189289147,0.6160729118772127,0.408283824099346,-56.88596332069159,1.064508853676725,0.7640931254585
1,1,9,20.0,15.0,5.0,40.0,5.0,40.0,0.01,1.5,2.5,10000.0,0.55,3600000,0.00013986550301555288,0.018383759865101684,1358.4541463765052,0.5148212772352971,0.31168961737494727,-83.19286377270014,0.9743688249992066,0.04653598694610457
1,1,9,20.0,15.0,5.0,40.0,5.0,40.0,0.01,1.5,2.5,10000.0,0.775,3600000,0.00011595895271138017,0.008830053027325736,594.1391255813609,0.5028134529560596,0.21248317442256934,-62.1307176135862,1.0739338827379652,-0.01206398357770172
1,1,9,20.0,15.0,5.0,40.0,5.0,40.0,0.01,1.5,2.5,10000.0,1.0,3600000,-6.767566688272961e-5,0.0014780631422356433,556.7309568167357,0.8375835345226027,1.1790897070872268,-54.11793323483262,1.0252079666995217,0.5627844854110479
1,1,9,20.0,15.0,5.0,40.0,5.0,40.0,0.01,1.5,2.75,10000.0,0.1,3600000,3.0144165540058958e-6,0.0012791938538769746,496.71874445361243,0.5431468989667924,0.6424454210279246,-62.286939330643705,1.2163271401997504,0.0904358661025917
1,1,9,20.0,15.0,5.0,40.0,5.0,40.0,0.01,1.5,2.75,10000.0,0.325,3600000,-7.350371436332768e-6,0.0002939629171261216,221.93049849733333,0.6108354152222467,0.38688723857837726,-59.81289017728058,0.9481251717822997,0.7470555794145258
1,1,9,20.0,15.0,5.0,40.0,5.0,40.0,0.01,1.5,2.75,10000.0,0.55,3600000,2.8788475863356775e-5,0.004663627885938396,1047.065755961001,0.5467283627845168,0.4486780816151153,-64.60712563706004,0.9308203272213438,0.10072387050154391
1,1,9,20.0,15.0,5.0,40.0,5.0,40.0,0.01,1.5,2.75,10000.0,0.775,3600000,0.0001545142150305919,0.010281625046375802,880.413508165844,0.5351471490473899,0.5256243477238949,-73.17272687210065,0.9496087001685449,0.07584319734684848
1,1,9,20.0,15.0,5.0,40.0,5.0,40.0,0.01,1.5,2.75,10000.0,1.0,3600000,-6.787595817705862e-5,0.0014940747327490773,551.1531691787151,0.8418553780381756,1.0365542630285458,-54.44695662100088,1.862621462367399,0.4023854443464108
1,1,9,20.0,15.0,5.0,40.0,5.0,40.0,0.01,1.5,3.0,10000.0,0.1,3600000,8.373826243604233e-5,0.005026710352852001,776.8053480585364,0.5178705572310387,0.5150795413786032,-70.86596442887866,0.9061615484032114,0.03129978764652382
1,1,9,20.0,15.0,5.0,40.0,5.0,40.0,0.01,1.5,3.0,10000.0,0.325,3600000,-5.581053090091505e-6,0.00026058461551794104,212.64840802230563,0.6342924360489928,0.3526027742987748,-58.48277351062003,0.9523081979609708,0.582516898023182
1,1,9,20.0,15.0,5.0,40.0,5.0,40.0,0.01,1.5,3.0,10000.0,0.55,3600000,0.00011406271363189432,0.008011886789397547,693.1977782131582,0.4928343917941566,0.547681689561615,-64.15455996039482,0.9779301892983981,0.05358473430616684
1,1,9,20.0,15.0,5.0,40.0,5.0,40.0,0.01,1.5,3.0,10000.0,0.775,3600000,-1.4191329660434649e-5,0.002298588326931257,479.3625205766755,0.6481622328148908,0.5914232387833144,-64.04883421343513,0.9922132394755073,0.06840621710736186
1,1,9,20.0,15.0,5.0,40.0,5.0,40.0,0.01,1.5,3.0,10000.0,1.0,3600000,3.0829733274601635e-5,0.0028973474659161483,1670.2750540546174,0.6933831780620718,0.4196856906293343,-61.733178350976054,0.9750334845768299,0.16392929977648157
1,1,9,20.0,15.0,5.0,40.0,5.0,40.0,0.01,2.0,2.0,10000.0,0.1,3600000,2.759387101762358e-5,0.009507100056447322,274.5845165223925,0.6309751406034101,0.5907607820295604,-64.60841613297178,0.8977833110736864,0.021161811103247597
1,1,9,20.0,15.0,5.0,40.0,5.0,40.0,0.01,2.0,2.0,10000.0,0.325,3600000,6.312286528433573e-5,0.007198818007131233,228.5793812955637,0.6445342265053797,0.7148994769970101,-59.5753089382936,1.1483973740294304,0.01646901877076023
1,1,9,20.0,15.0,5.0,40.0,5.0,40.0,0.01,2.0,2.0,10000.0,0.55,3600000,-5.592194979781611e-5,0.002022996019089906,360.4423136995893,0.5831207775258787,0.7929436648645474,-60.18698906216803,0.9445213567194042,-0.09390019112801914
1,1,9,20.0,15.0,5.0,40.0,5.0,40.0,0.01,2.0,2.0,10000.0,0.775,3600000,-5.592194979781611e-5,0.002022996019089906,360.4423136995893,0.5831207775258787,0.7929436648645474,-60.18698906216803,0.9445213567194042,-0.09390019112801914
1,1,9,20.0,15.0,5.0,40.0,5.0,40.0,0.01,2.0,2.0,10000.0,1.0,3600000,-5.592194979781611e-5,0.002022996019089906,360.4423136995893,0.5831207775258787,0.7929436648645474,-60.18698906216803,0.9445213567194042,-0.09390019112801914
1,1,9,20.0,15.0,5.0,40.0,5.0,40.0,0.01,2.0,2.25,10000.0,0.1,3600000,8.700533794436384e-5,0.006041212112151764,74.98200952479169,0.5657955009989796,0.5733786912093715,-57.34207443359932,0.995550692760943,0.696330622352596
1,1,9,20.0,15.0,5.0,40.0,5.0,40.0,0.01,2.0,2.25,10000.0,0.325,3600000,-5.417137166227402e-6,0.0001664989829485588,144.37244850158794,0.7515952521948007,0.5026859729749769,-54.813646701312756,0.9500000027479893,1.006092171249131
1,1,9,20.0,15.0,5.0,40.0,5.0,40.0,0.01,2.0,2.25,10000.0,0.55,3600000,6.245874487722134e-5,0.004609746482073256,423.90159528935385,0.6034182577739488,0.5359792669024322,-66.962838776809,1.122683072741313,0.05118331798588425
1,1,9,20.0,15.0,5.0,40.0,5.0,40.0,0.01,2.0,2.25,10000.0,0.775,3600000,4.367731503547523e-5,0.005113970246222865,461.2741563011241,0.5354716468456164,0.3319720605480191,-57.42597722065712,0.9800950017497752,0.029986064862828683
1,1,9,20.0,15.0,5.0,40.0,5.0,40.0,0.01,2.0,2.25,10000.0,1.0,3600000,-3.934092002241486e-5,0.0032861585966305574,505.790597946699,0.6579423656616685,0.4830092526873342,-65.59301102809995,1.149128437143493,0.06083016756990095
1,1,9,20.0,15.0,5.0,40.0,5.0,40.0,0.01,2.0,2.5,10000.0,0.1,3600000,-3.288616893962273e-6,0.00030646319079457993,113.16482924968163,0.49934383356586043,0.6106070448867591,-56.12763888928219,1.0227403383100035,0.5489861119232188
1,1,9,20.0,15.0,5.0,40.0,5.0,40.0,0.01,2.0,2.5,10000.0,0.325,3600000,-5.526437106758439e-6,0.00013698470951076924,175.14136927434933,0.7267128261214811,0.4758455262088533,-59.388063388937795,0.9380169392294425,1.1807964559892243
1,1,9,20.0,15.0,5.0,40.0,5.0,40.0,0.01,2.0,2.5,10000.0,0.55,3600000,3.8346509654788866e-5,0.004991139446034335,511.9925866001082,0.5691863156134626,0.39824223047314655,-64.54462979242696,0.9076599722343585,0.08075312575809482
1,1,9,20.0,15.0,5.0,40.0,5.0,40.0,0.01,2.0,2.5,10000.0,0.775,3600000,-2.364508140693976e-5,0.003664257413105044,513.5725255353683,0.6061400310242698,0.4432833753813774,-63.32231024732503,0.976660823986025,0.12338346611038788
1,1,9,20.0,15.0,5.0,40.0,5.0,40.0,0.01,2.0,2.5,10000.0,1.0,3600000,6.635415072472947e-5,0.005449110317651721,244.56821153981195,0.6387708014320046,0.5883122014506948,-57.75528833678284,1.5013079619675116,-0.02088928731346161
1,1,9,20.0,15.0,5.0,40.0,5.0,40.0,0.01,2.0,2.75,10000.0,0.1,3600000,-1.6593359651488022e-6,0.0002178655612747824,166.19479425527203,0.416435398942027,0.5159452078877818,-55.17522374823287,1.027615038733529,0.8453634541584046
1,1,9,20.0,15.0,5.0,40.0,5.0,40.0,0.01,2.0,2.75,10000.0,0.325,3600000,-5.535509886315302e-6,0.0001830051598897009,168.89067978093163,0.6779867349061798,0.46290530297811455,-56.8572266199028,1.0065642409493922,0.897674853560779
